url;owner;committer;decision;submission date;decision date
https://github.com/apache/drill/pull/924;paul-rogers;<User (paul-rogers)>;merged;2017-08-26 04:31:54;2017-08-30 00:04:38
https://github.com/apache/drill/pull/918;weijietong;<User (weijietong)>;merged;2017-08-20 12:12:11;2017-08-21 00:02:49
https://github.com/apache/drill/pull/917;weijietong;<User (weijietong)>;merged;2017-08-20 11:57:35;2017-08-20 12:01:57
https://github.com/apache/drill/pull/912;ilooner-mapr;<User (ilooner-mapr)>;merged;2017-08-17 23:22:03;2017-08-17 23:38:33
https://github.com/apache/drill/pull/911;ilooner-mapr;<User (ilooner-mapr)>;merged;2017-08-17 21:32:16;2017-08-25 13:42:20
https://github.com/apache/drill/pull/908;vvysotskyi;<User (vvysotskyi)>;merged;2017-08-17 10:46:46;2017-08-25 13:42:20
https://github.com/apache/drill/pull/902;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-08-10 12:27:53;2017-08-15 13:44:43
https://github.com/apache/drill/pull/900;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-08-09 14:39:01;2017-08-15 13:44:43
https://github.com/apache/drill/pull/899;darrenbrien;<User (darrenbrien)>;merged;2017-08-09 10:25:48;2017-08-09 20:47:50
https://github.com/apache/drill/pull/898;KrysKruk;<User (KrysKruk)>;merged;2017-08-07 12:30:03;2017-08-07 12:31:05
https://github.com/apache/drill/pull/894;sohami;<User (sohami)>;merged;2017-08-03 22:37:17;2017-08-25 13:42:20
https://github.com/apache/drill/pull/893;cgivre;<User (cgivre)>;merged;2017-08-03 20:19:12;2017-08-07 04:06:27
https://github.com/apache/drill/pull/891;sindhurirayavaram;<User (sindhurirayavaram)>;merged;2017-08-02 01:55:21;2017-08-15 13:44:43
https://github.com/apache/drill/pull/890;darrenbrien;<User (darrenbrien)>;merged;2017-07-31 10:55:41;2017-08-15 13:44:43
https://github.com/apache/drill/pull/888;weijietong;<User (weijietong)>;merged;2017-07-27 09:37:12;2017-08-02 09:44:58
https://github.com/apache/drill/pull/887;paul-rogers;<User (paul-rogers)>;merged;2017-07-27 05:48:25;2017-08-18 05:54:36
https://github.com/apache/drill/pull/885;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-07-25 12:28:54;2017-08-08 00:32:08
https://github.com/apache/drill/pull/884;sohami;<User (sohami)>;merged;2017-07-25 02:09:28;2017-08-08 00:32:08
https://github.com/apache/drill/pull/883;sohami;<User (sohami)>;merged;2017-07-24 20:41:31;2017-08-15 13:44:43
https://github.com/apache/drill/pull/882;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-07-21 14:56:29;2017-08-09 14:30:10
https://github.com/apache/drill/pull/881;KulykRoman;<User (KulykRoman)>;merged;2017-07-20 15:33:25;2017-07-21 17:23:59
https://github.com/apache/drill/pull/880;superbstreak;<User (superbstreak)>;merged;2017-07-19 05:56:28;2017-07-21 13:31:17
https://github.com/apache/drill/pull/879;Ben-Zvi;<User (Ben-Zvi)>;merged;2017-07-18 20:03:23;2017-07-21 17:23:59
https://github.com/apache/drill/pull/878;superbstreak;<User (superbstreak)>;merged;2017-07-18 00:13:12;2017-08-08 00:32:07
https://github.com/apache/drill/pull/877;vdiravka;<User (vdiravka)>;merged;2017-07-13 18:56:03;2017-08-15 17:25:32
https://github.com/apache/drill/pull/876;parthchandra;<User (parthchandra)>;merged;2017-07-13 15:04:37;2017-07-17 20:24:23
https://github.com/apache/drill/pull/874;sindhurirayavaram;<User (sindhurirayavaram)>;merged;2017-07-12 23:48:18;2017-08-15 13:44:43
https://github.com/apache/drill/pull/873;laurentgo;<User (laurentgo)>;merged;2017-07-12 05:33:20;2017-07-12 17:58:47
https://github.com/apache/drill/pull/872;Ben-Zvi;<User (Ben-Zvi)>;merged;2017-07-11 02:55:53;2017-07-21 17:23:59
https://github.com/apache/drill/pull/871;Ben-Zvi;<User (Ben-Zvi)>;merged;2017-07-11 02:43:10;2017-07-21 17:23:59
https://github.com/apache/drill/pull/869;KulykRoman;<User (KulykRoman)>;merged;2017-07-06 16:46:58;2017-07-21 13:31:17
https://github.com/apache/drill/pull/868;dvjyothsna;<User (dvjyothsna)>;merged;2017-07-05 20:26:24;2017-08-26 03:52:37
https://github.com/apache/drill/pull/867;vvysotskyi;<User (vvysotskyi)>;merged;2017-07-04 17:21:43;2017-07-21 13:31:17
https://github.com/apache/drill/pull/866;paul-rogers;<User (paul-rogers)>;merged;2017-07-04 05:51:41;2017-08-18 05:54:56
https://github.com/apache/drill/pull/865;cgivre;<User (cgivre)>;merged;2017-07-03 03:19:40;2017-07-21 13:31:17
https://github.com/apache/drill/pull/864;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-06-30 11:44:36;2017-07-21 17:23:59
https://github.com/apache/drill/pull/863;vvysotskyi;<User (vvysotskyi)>;merged;2017-06-29 15:25:57;2017-07-04 03:00:32
https://github.com/apache/drill/pull/862;kkhatua;<User (kkhatua)>;merged;2017-06-28 17:49:20;2017-07-04 03:00:32
https://github.com/apache/drill/pull/861;vvysotskyi;<User (vvysotskyi)>;merged;2017-06-27 09:31:27;2017-07-04 03:00:32
https://github.com/apache/drill/pull/860;paul-rogers;<User (paul-rogers)>;merged;2017-06-23 03:58:10;2017-08-15 13:44:43
https://github.com/apache/drill/pull/859;ppadma;<User (ppadma)>;merged;2017-06-21 23:55:23;2017-07-12 03:40:45
https://github.com/apache/drill/pull/857;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-06-20 11:42:54;2017-06-25 01:32:50
https://github.com/apache/drill/pull/856;kkhatua;<User (kkhatua)>;merged;2017-06-19 23:41:59;2017-06-20 06:23:52
https://github.com/apache/drill/pull/855;paul-rogers;<User (paul-rogers)>;merged;2017-06-16 23:49:35;2017-06-25 01:32:50
https://github.com/apache/drill/pull/854;sohami;<User (sohami)>;merged;2017-06-15 20:12:55;2017-06-19 10:51:12
https://github.com/apache/drill/pull/853;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-06-15 17:11:41;2017-06-26 09:09:43
https://github.com/apache/drill/pull/852;ppadma;<User (ppadma)>;merged;2017-06-14 05:20:23;2017-06-25 01:32:50
https://github.com/apache/drill/pull/851;paul-rogers;<User (paul-rogers)>;merged;2017-06-06 21:02:34;2017-07-03 19:50:03
https://github.com/apache/drill/pull/850;superbstreak;<User (superbstreak)>;merged;2017-06-05 21:10:28;2017-06-12 01:28:08
https://github.com/apache/drill/pull/849;sohami;<User (sohami)>;merged;2017-06-05 20:59:13;2017-06-25 01:32:49
https://github.com/apache/drill/pull/848;ppadma;<User (ppadma)>;merged;2017-06-01 21:05:32;2017-06-12 01:28:08
https://github.com/apache/drill/pull/847;parthchandra;<User (parthchandra)>;merged;2017-05-31 23:15:13;2017-06-12 01:28:08
https://github.com/apache/drill/pull/846;vdiravka;<User (vdiravka)>;merged;2017-05-26 16:01:38;2017-06-19 10:51:13
https://github.com/apache/drill/pull/845;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-05-25 14:05:23;2017-06-03 04:46:22
https://github.com/apache/drill/pull/844;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-05-25 13:28:56;2017-06-27 13:35:43
https://github.com/apache/drill/pull/843;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-05-23 13:52:19;2017-06-03 04:46:22
https://github.com/apache/drill/pull/842;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-05-18 11:39:55;2017-05-20 14:26:30
https://github.com/apache/drill/pull/841;vdiravka;<User (vdiravka)>;merged;2017-05-17 11:58:57;2017-05-20 15:59:59
https://github.com/apache/drill/pull/840;paul-rogers;<User (paul-rogers)>;merged;2017-05-16 23:22:57;2017-07-03 19:50:03
https://github.com/apache/drill/pull/839;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-05-16 12:31:40;2017-05-20 14:26:30
https://github.com/apache/drill/pull/838;paul-rogers;<User (paul-rogers)>;merged;2017-05-16 01:22:49;2017-06-03 04:46:22
https://github.com/apache/drill/pull/837;paul-rogers;<User (paul-rogers)>;merged;2017-05-15 23:53:21;2017-06-19 10:51:13
https://github.com/apache/drill/pull/836;paul-rogers;<User (paul-rogers)>;merged;2017-05-15 21:58:18;2017-05-16 18:53:08
https://github.com/apache/drill/pull/835;vvysotskyi;<User (vvysotskyi)>;merged;2017-05-15 16:15:45;2017-05-20 17:36:38
https://github.com/apache/drill/pull/834;kkhatua;<User (kkhatua)>;merged;2017-05-14 06:02:57;2017-06-03 04:46:22
https://github.com/apache/drill/pull/833;paul-rogers;<User (paul-rogers)>;merged;2017-05-12 18:02:47;2017-06-21 23:45:44
https://github.com/apache/drill/pull/832;paul-rogers;<User (paul-rogers)>;merged;2017-05-11 19:46:36;2017-06-03 04:46:22
https://github.com/apache/drill/pull/831;Vlad-Storona;<User (Vlad-Storona)>;merged;2017-05-11 14:12:05;2017-07-03 20:45:49
https://github.com/apache/drill/pull/830;paul-rogers;<User (paul-rogers)>;merged;2017-05-11 00:38:10;2017-05-20 14:26:30
https://github.com/apache/drill/pull/829;sohami;<User (sohami)>;merged;2017-05-10 01:12:43;2017-06-03 04:46:22
https://github.com/apache/drill/pull/828;eskabetxe;<User (eskabetxe)>;merged;2017-05-06 11:45:51;2017-06-03 04:46:22
https://github.com/apache/drill/pull/827;kkhatua;<User (kkhatua)>;merged;2017-05-05 23:38:47;2017-05-14 06:58:42
https://github.com/apache/drill/pull/826;ppadma;<User (ppadma)>;merged;2017-05-05 17:22:27;2017-06-03 04:46:22
https://github.com/apache/drill/pull/825;liuliyun1;<User (liuliyun1)>;merged;2017-05-04 05:50:51;2017-05-05 13:27:55
https://github.com/apache/drill/pull/824;vdiravka;<User (vdiravka)>;merged;2017-05-03 15:07:44;2017-06-25 01:32:49
https://github.com/apache/drill/pull/823;jinfengni;<User (jinfengni)>;merged;2017-05-02 06:31:50;2017-05-13 17:39:31
https://github.com/apache/drill/pull/822;Ben-Zvi;<User (Ben-Zvi)>;merged;2017-05-02 04:23:43;2017-06-21 00:19:39
https://github.com/apache/drill/pull/821;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-04-27 12:29:33;2017-05-13 17:39:31
https://github.com/apache/drill/pull/820;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-04-26 16:00:13;2017-05-01 17:24:36
https://github.com/apache/drill/pull/819;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-04-25 15:27:14;2017-05-13 17:39:31
https://github.com/apache/drill/pull/818;vvysotskyi;<User (vvysotskyi)>;merged;2017-04-24 16:50:31;2017-06-03 04:46:22
https://github.com/apache/drill/pull/817;ppadma;<User (ppadma)>;merged;2017-04-13 01:30:24;2017-05-13 17:39:31
https://github.com/apache/drill/pull/816;paul-rogers;<User (paul-rogers)>;merged;2017-04-11 21:43:13;2017-05-05 13:27:55
https://github.com/apache/drill/pull/815;vvysotskyi;<User (vvysotskyi)>;merged;2017-04-11 14:31:14;2017-04-17 05:24:30
https://github.com/apache/drill/pull/813;pwong-mapr;<User (pwong-mapr)>;merged;2017-04-10 22:45:27;2017-04-17 05:24:29
https://github.com/apache/drill/pull/812;vdiravka;<User (vdiravka)>;merged;2017-04-10 19:35:39;2017-04-17 05:24:29
https://github.com/apache/drill/pull/811;paul-rogers;<User (paul-rogers)>;merged;2017-04-09 03:52:20;2017-05-05 13:27:55
https://github.com/apache/drill/pull/810;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2017-04-07 16:01:21;2017-04-08 12:28:42
https://github.com/apache/drill/pull/809;sohami;<User (sohami)>;merged;2017-04-07 05:15:26;2017-05-20 23:53:07
https://github.com/apache/drill/pull/808;paul-rogers;<User (paul-rogers)>;merged;2017-04-06 20:57:35;2017-06-21 18:29:42
https://github.com/apache/drill/pull/807;sohami;<User (sohami)>;merged;2017-04-05 18:09:50;2017-04-17 05:24:30
https://github.com/apache/drill/pull/806;vdiravka;<User (vdiravka)>;merged;2017-04-05 15:03:21;2017-04-05 23:10:21
https://github.com/apache/drill/pull/804;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-03-31 11:09:30;2017-04-26 10:30:05
https://github.com/apache/drill/pull/803;ppadma;<User (ppadma)>;merged;2017-03-29 04:34:56;2017-04-08 12:28:42
https://github.com/apache/drill/pull/802;ppadma;<User (ppadma)>;merged;2017-03-29 03:15:22;2017-04-03 05:12:26
https://github.com/apache/drill/pull/801;jinfengni;<User (jinfengni)>;merged;2017-03-27 23:21:30;2017-04-03 05:12:26
https://github.com/apache/drill/pull/800;paul-rogers;<User (paul-rogers)>;merged;2017-03-26 02:52:04;2017-05-05 13:27:55
https://github.com/apache/drill/pull/799;paul-rogers;<User (paul-rogers)>;merged;2017-03-26 01:27:53;2017-04-08 12:28:42
https://github.com/apache/drill/pull/798;chunhui-shi;<User (chunhui-shi)>;merged;2017-03-25 02:57:20;2017-04-03 05:12:26
https://github.com/apache/drill/pull/794;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-03-23 14:19:00;2017-04-08 12:28:42
https://github.com/apache/drill/pull/793;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2017-03-22 22:14:49;2017-03-30 00:32:56
https://github.com/apache/drill/pull/792;vdiravka;<User (vdiravka)>;merged;2017-03-22 16:56:59;2017-04-03 05:12:26
https://github.com/apache/drill/pull/791;laurentgo;<User (laurentgo)>;merged;2017-03-20 18:49:09;2017-04-03 05:12:26
https://github.com/apache/drill/pull/790;laurentgo;<User (laurentgo)>;merged;2017-03-20 17:57:08;2017-04-03 05:12:26
https://github.com/apache/drill/pull/789;paul-rogers;<User (paul-rogers)>;merged;2017-03-19 19:53:32;2017-06-03 04:46:22
https://github.com/apache/drill/pull/788;paul-rogers;<User (paul-rogers)>;merged;2017-03-19 03:12:35;2017-04-21 23:32:58
https://github.com/apache/drill/pull/787;paul-rogers;<User (paul-rogers)>;merged;2017-03-19 02:53:09;2017-04-08 12:28:42
https://github.com/apache/drill/pull/786;jinfengni;<User (jinfengni)>;merged;2017-03-17 01:30:40;2017-03-20 15:57:22
https://github.com/apache/drill/pull/785;paul-rogers;<User (paul-rogers)>;merged;2017-03-14 23:18:38;2017-04-21 23:32:58
https://github.com/apache/drill/pull/784;paul-rogers;<User (paul-rogers)>;merged;2017-03-14 22:08:12;2017-04-08 12:28:42
https://github.com/apache/drill/pull/783;paul-rogers;<User (paul-rogers)>;merged;2017-03-14 04:07:25;2017-04-18 02:06:14
https://github.com/apache/drill/pull/782;paul-rogers;<User (paul-rogers)>;merged;2017-03-14 03:43:45;2017-03-20 15:57:22
https://github.com/apache/drill/pull/781;parthchandra;<User (parthchandra)>;merged;2017-03-13 22:47:27;2017-04-03 05:12:26
https://github.com/apache/drill/pull/780;parthchandra;<User (parthchandra)>;merged;2017-03-13 16:28:51;2017-03-20 15:57:22
https://github.com/apache/drill/pull/778;paul-rogers;<User (paul-rogers)>;merged;2017-03-10 23:56:33;2017-05-05 13:27:55
https://github.com/apache/drill/pull/777;paul-rogers;<User (paul-rogers)>;merged;2017-03-10 19:55:33;2017-03-20 15:57:22
https://github.com/apache/drill/pull/776;chunhui-shi;<User (chunhui-shi)>;merged;2017-03-08 09:31:10;2017-08-08 17:47:51
https://github.com/apache/drill/pull/775;vdiravka;<User (vdiravka)>;merged;2017-03-07 21:04:00;2017-03-08 20:15:00
https://github.com/apache/drill/pull/773;sohami;<User (sohami)>;merged;2017-03-07 05:34:21;2017-05-20 23:53:07
https://github.com/apache/drill/pull/772;superbstreak;<User (superbstreak)>;merged;2017-03-07 02:18:19;2017-03-20 15:57:22
https://github.com/apache/drill/pull/771;superbstreak;<User (superbstreak)>;merged;2017-03-06 23:00:04;2017-04-08 12:28:42
https://github.com/apache/drill/pull/770;laurentgo;<User (laurentgo)>;merged;2017-03-03 04:42:34;2017-03-20 15:57:22
https://github.com/apache/drill/pull/769;laurentgo;<User (laurentgo)>;merged;2017-03-03 04:09:17;2017-03-03 22:10:43
https://github.com/apache/drill/pull/768;sohami;<User (sohami)>;merged;2017-03-03 03:44:01;2017-03-03 19:47:40
https://github.com/apache/drill/pull/767;paul-rogers;<User (paul-rogers)>;merged;2017-03-03 00:09:28;2017-03-20 15:57:22
https://github.com/apache/drill/pull/766;ppadma;<User (ppadma)>;merged;2017-03-01 01:45:26;2017-03-02 20:59:54
https://github.com/apache/drill/pull/765;Ben-Zvi;<User (Ben-Zvi)>;merged;2017-02-28 03:00:45;2017-03-03 22:10:43
https://github.com/apache/drill/pull/764;laurentgo;<User (laurentgo)>;merged;2017-02-27 17:42:40;2017-03-02 20:59:53
https://github.com/apache/drill/pull/763;paul-rogers;<User (paul-rogers)>;merged;2017-02-24 22:53:47;2017-03-03 22:10:43
https://github.com/apache/drill/pull/762;paul-rogers;<User (paul-rogers)>;merged;2017-02-24 20:57:53;2017-02-27 22:33:03
https://github.com/apache/drill/pull/761;paul-rogers;<User (paul-rogers)>;merged;2017-02-24 20:47:16;2017-03-02 20:59:54
https://github.com/apache/drill/pull/760;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-02-24 13:20:39;2017-02-25 07:18:21
https://github.com/apache/drill/pull/759;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-02-24 12:09:04;2017-02-25 07:18:21
https://github.com/apache/drill/pull/758;ppadma;<User (ppadma)>;merged;2017-02-23 00:25:44;2017-03-02 20:59:54
https://github.com/apache/drill/pull/757;ppadma;<User (ppadma)>;merged;2017-02-22 22:43:57;2017-03-02 20:59:54
https://github.com/apache/drill/pull/756;kkhatua;<User (kkhatua)>;merged;2017-02-22 20:37:01;2017-02-25 07:18:21
https://github.com/apache/drill/pull/754;paul-rogers;<User (paul-rogers)>;merged;2017-02-20 01:58:19;2017-02-25 07:18:20
https://github.com/apache/drill/pull/753;paul-rogers;<User (paul-rogers)>;merged;2017-02-18 07:39:04;2017-02-25 07:18:21
https://github.com/apache/drill/pull/752;paul-rogers;<User (paul-rogers)>;merged;2017-02-17 23:11:35;2017-03-02 20:59:54
https://github.com/apache/drill/pull/751;kkhatua;<User (kkhatua)>;merged;2017-02-17 22:25:08;2017-02-25 07:18:21
https://github.com/apache/drill/pull/750;paul-rogers;<User (paul-rogers)>;merged;2017-02-17 19:28:51;2017-02-25 07:18:21
https://github.com/apache/drill/pull/749;paul-rogers;<User (paul-rogers)>;merged;2017-02-17 19:24:08;2017-03-02 20:59:54
https://github.com/apache/drill/pull/748;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2017-02-14 12:22:43;2017-02-21 16:24:58
https://github.com/apache/drill/pull/747;paul-rogers;<User (paul-rogers)>;merged;2017-02-13 03:51:51;2017-02-25 07:18:21
https://github.com/apache/drill/pull/746;paul-rogers;<User (paul-rogers)>;merged;2017-02-12 23:33:57;2017-02-14 03:48:26
https://github.com/apache/drill/pull/745;lifove;<User (lifove)>;merged;2017-02-11 02:09:35;2017-03-02 20:59:54
https://github.com/apache/drill/pull/744;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-02-06 15:04:08;2017-02-11 02:18:29
https://github.com/apache/drill/pull/743;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-02-06 14:32:50;2017-02-08 06:24:22
https://github.com/apache/drill/pull/742;kkhatua;<User (kkhatua)>;merged;2017-02-04 01:31:10;2017-02-21 19:27:02
https://github.com/apache/drill/pull/741;chunhui-shi;<User (chunhui-shi)>;merged;2017-02-04 00:10:26;2017-02-25 07:18:21
https://github.com/apache/drill/pull/740;parthchandra;<User (parthchandra)>;merged;2017-02-03 18:58:36;2017-02-04 03:59:16
https://github.com/apache/drill/pull/739;kkhatua;<User (kkhatua)>;merged;2017-02-03 00:51:07;2017-02-21 19:26:44
https://github.com/apache/drill/pull/738;kkhatua;<User (kkhatua)>;merged;2017-02-02 21:29:34;2017-02-25 07:18:21
https://github.com/apache/drill/pull/737;kkhatua;<User (kkhatua)>;merged;2017-02-02 19:26:33;2017-02-02 20:56:38
https://github.com/apache/drill/pull/736;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-02-02 14:22:29;2017-02-04 03:59:16
https://github.com/apache/drill/pull/735;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2017-02-01 11:40:30;2017-02-04 03:59:16
https://github.com/apache/drill/pull/734;dmitriyHavrilovich;<User (dmitriyHavrilovich)>;merged;2017-01-31 16:01:34;2017-01-31 16:04:10
https://github.com/apache/drill/pull/733;laurentgo;<User (laurentgo)>;merged;2017-01-31 00:50:18;2017-03-02 20:59:54
https://github.com/apache/drill/pull/732;kkhatua;<User (kkhatua)>;merged;2017-01-30 07:11:34;2017-02-02 21:53:52
https://github.com/apache/drill/pull/731;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-01-27 15:30:24;2017-02-04 03:59:16
https://github.com/apache/drill/pull/730;ppadma;<User (ppadma)>;merged;2017-01-26 17:48:39;2017-02-08 06:24:22
https://github.com/apache/drill/pull/728;laurentgo;<User (laurentgo)>;merged;2017-01-25 18:56:07;2017-02-04 03:59:16
https://github.com/apache/drill/pull/727;laurentgo;<User (laurentgo)>;merged;2017-01-25 18:55:12;2017-02-08 06:24:22
https://github.com/apache/drill/pull/726;sudheeshkatkam;<User (sudheeshkatkam)>;merged;2017-01-24 21:18:42;2017-01-30 19:43:02
https://github.com/apache/drill/pull/725;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2017-01-24 14:02:31;2017-02-04 03:59:16
https://github.com/apache/drill/pull/724;davidhaller;<User (davidhaller)>;merged;2017-01-20 20:29:24;2017-02-08 06:24:22
https://github.com/apache/drill/pull/723;parthchandra;<User (parthchandra)>;merged;2017-01-20 07:06:55;2017-02-04 03:59:16
https://github.com/apache/drill/pull/722;chunhui-shi;<User (chunhui-shi)>;merged;2017-01-16 17:09:26;2017-02-04 00:01:08
https://github.com/apache/drill/pull/721;kkhatua;<User (kkhatua)>;merged;2017-01-12 00:47:48;2017-01-14 04:11:54
https://github.com/apache/drill/pull/720;flowbehappy;<User (flowbehappy)>;merged;2017-01-06 10:52:51;2017-06-24 06:33:47
https://github.com/apache/drill/pull/719;kkhatua;<User (kkhatua)>;merged;2017-01-04 07:27:14;2017-01-12 00:23:42
https://github.com/apache/drill/pull/718;ppadma;<User (ppadma)>;merged;2017-01-04 04:08:45;2017-01-08 21:40:19
https://github.com/apache/drill/pull/717;paul-rogers;<User (paul-rogers)>;merged;2017-01-02 03:08:06;2017-02-13 03:51:03
https://github.com/apache/drill/pull/716;paul-rogers;<User (paul-rogers)>;merged;2017-01-01 21:09:23;2017-01-11 02:32:14
https://github.com/apache/drill/pull/715;chunhui-shi;<User (chunhui-shi)>;merged;2017-01-01 09:27:56;2017-01-14 01:48:08
https://github.com/apache/drill/pull/714;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2016-12-29 17:02:48;2017-01-14 01:48:08
https://github.com/apache/drill/pull/713;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2016-12-29 16:08:01;2017-01-30 20:50:39
https://github.com/apache/drill/pull/712;laurentgo;<User (laurentgo)>;merged;2016-12-29 01:06:16;2017-03-02 20:59:54
https://github.com/apache/drill/pull/711;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2016-12-28 17:08:47;2017-01-24 06:15:44
https://github.com/apache/drill/pull/710;paul-rogers;<User (paul-rogers)>;merged;2016-12-28 07:10:11;2017-01-30 19:43:02
https://github.com/apache/drill/pull/708;paul-rogers;<User (paul-rogers)>;merged;2016-12-28 02:54:40;2017-01-14 01:48:08
https://github.com/apache/drill/pull/707;paul-rogers;<User (paul-rogers)>;merged;2016-12-28 02:17:22;2017-02-21 15:51:57
https://github.com/apache/drill/pull/706;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2016-12-27 13:31:50;2017-01-08 21:40:19
https://github.com/apache/drill/pull/705;jinfengni;<User (jinfengni)>;merged;2016-12-23 22:40:29;2017-01-04 21:44:22
https://github.com/apache/drill/pull/704;paul-rogers;<User (paul-rogers)>;merged;2016-12-22 03:02:55;2017-04-04 22:13:54
https://github.com/apache/drill/pull/703;paul-rogers;<User (paul-rogers)>;merged;2016-12-22 01:44:22;2017-01-24 06:15:44
https://github.com/apache/drill/pull/702;chunhui-shi;<User (chunhui-shi)>;merged;2016-12-21 20:49:56;2017-02-25 07:18:21
https://github.com/apache/drill/pull/701;arina-ielchiieva;<User (arina-ielchiieva)>;merged;2016-12-21 14:43:58;2017-03-02 20:59:54
https://github.com/apache/drill/pull/699;spanchamiamapr;<User (spanchamiamapr)>;merged;2016-12-21 09:38:05;2016-12-21 09:39:08
https://github.com/apache/drill/pull/698;superbstreak;<User (superbstreak)>;merged;2016-12-19 23:11:51;2016-12-28 03:38:31
https://github.com/apache/drill/pull/697;vdiravka;<User (vdiravka)>;merged;2016-12-15 19:36:30;2017-01-24 06:15:44
https://github.com/apache/drill/pull/696;chunhui-shi;<User (chunhui-shi)>;merged;2016-12-14 02:03:21;2017-01-14 04:11:54
https://github.com/apache/drill/pull/695;chunhui-shi;<User (chunhui-shi)>;merged;2016-12-14 01:11:16;2017-01-14 04:11:54
https://github.com/apache/drill/pull/694;paul-rogers;<User (paul-rogers)>;merged;2016-12-13 23:12:10;2016-12-15 19:50:08
https://github.com/apache/drill/pull/693;paul-rogers;<User (paul-rogers)>;merged;2016-12-13 01:04:49;2016-12-15 19:58:12
https://github.com/apache/drill/pull/692;paul-rogers;<User (paul-rogers)>;merged;2016-12-12 17:28:09;2016-12-20 04:27:52
https://github.com/apache/drill/pull/691;vdiravka;<User (vdiravka)>;merged;2016-12-12 12:26:29;2016-12-13 00:40:23
https://github.com/apache/drill/pull/690;bitblender;<User (bitblender)>;merged;2016-12-10 20:10:21;2017-01-08 21:40:19
https://github.com/apache/drill/pull/689;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2016-12-10 10:14:57;2016-12-13 00:40:23
https://github.com/apache/drill/pull/688;pwong-mapr;<User (pwong-mapr)>;merged;2016-12-09 22:26:50;2016-12-13 00:40:23
https://github.com/apache/drill/pull/687;vdiravka;<User (vdiravka)>;merged;2016-12-09 21:49:28;2017-01-14 01:48:08
https://github.com/apache/drill/pull/686;Serhii-Harnyk;<User (Serhii-Harnyk)>;merged;2016-12-09 16:15:58;2016-12-20 04:27:52
https://github.com/apache/drill/pull/685;nagarajanchinnasamy;<User (nagarajanchinnasamy)>;merged;2016-12-08 13:27:38;2017-02-09 19:13:46
https://github.com/apache/drill/pull/684;paul-rogers;<User (paul-rogers)>;merged;2016-12-08 05:48:56;2016-12-10 07:15:28
https://github.com/apache/drill/pull/683;paul-rogers;<User (paul-rogers)>;merged;2016-12-07 18:35:20;2016-12-15 19:58:38
https://github.com/apache/drill/pull/682;paul-rogers;<User (paul-rogers)>;merged;2016-12-07 05:41:09;2016-12-13 00:40:23
https://github.com/apache/drill/pull/681;paul-rogers;<User (paul-rogers)>;merged;2016-12-07 05:30:52;2016-12-13 00:40:23
https://github.com/apache/drill/pull/680;paul-rogers;<User (paul-rogers)>;merged;2016-12-07 03:39:05;2016-12-13 00:40:23
https://github.com/apache/drill/pull/679;sohami;<User (sohami)>;merged;2016-12-06 23:22:51;2016-12-20 04:27:52
https://github.com/apache/drill/pull/678;spanchamiamapr;<User (spanchamiamapr)>;merged;2016-12-05 21:54:17;2016-12-13 00:40:23
https://github.com/apache/drill/pull/677;spanchamiamapr;<User (spanchamiamapr)>;merged;2016-12-05 19:00:25;2016-12-14 06:47:54
https://github.com/apache/drill/pull/676;paul-rogers;<User (paul-rogers)>;merged;2016-12-02 22:05:00;2016-12-13 00:40:23
https://github.com/apache/drill/pull/675;chunhui-shi;<User (chunhui-shi)>;merged;2016-12-02 04:19:01;2016-12-04 19:21:37
